@relation bearing_data1

@attribute sensor_0 numeric
@attribute sensor_1 numeric
@attribute sensor_2 numeric
@attribute sensor_3 numeric
@attribute sensor_4 numeric
@attribute sensor_5 numeric
@attribute sensor_6 numeric
@attribute sensor_7 numeric

@data
-0.116211,-0.116112,-0.116218,-0.116568,-0.113387,-0.114008,-0.114045,-0.114496
-0.118469,-0.119506,-0.11776,-0.118254,-0.115443,-0.115118,-0.114694,-0.113825
-0.11791,-0.116958,-0.117371,-0.117751,-0.11398,-0.114473,-0.113742,-0.112715
-0.117856,-0.116074,-0.116619,-0.116807,-0.113461,-0.113521,-0.114369,-0.114836
-0.118653,-0.119435,-0.118263,-0.117244,-0.115201,-0.114746,-0.114554,-0.114813
-0.116214,-0.116402,-0.115832,-0.116716,-0.113789,-0.114426,-0.114302,-0.113814
-0.116658,-0.116347,-0.117337,-0.116671,-0.114126,-0.113706,-0.114411,-0.113973
-0.118372,-0.117673,-0.118035,-0.117541,-0.114557,-0.114738,-0.115029,-0.115015
-0.116611,-0.116457,-0.116735,-0.116847,-0.114387,-0.114598,-0.114593,-0.114796
-0.117154,-0.117228,-0.117233,-0.116782,-0.114392,-0.114114,-0.113463,-0.114104
-0.117518,-0.118177,-0.117927,-0.11774,-0.115388,-0.116278,-0.115169,-0.114906
-0.117148,-0.116338,-0.117659,-0.116173,-0.114602,-0.114265,-0.114017,-0.113909
-0.116093,-0.116404,-0.115812,-0.11683,-0.113917,-0.114062,-0.113957,-0.114527
-0.11826,-0.117442,-0.11734,-0.11723,-0.114813,-0.114507,-0.114986,-0.114678
-0.116841,-0.116812,-0.116669,-0.117246,-0.113554,-0.114051,-0.113752,-0.113022
-0.117734,-0.117791,-0.116761,-0.11667,-0.114094,-0.114226,-0.113556,-0.112896
-0.118885,-0.119149,-0.117194,-0.117732,-0.114764,-0.114857,-0.11524,-0.115424
-0.117782,-0.116829,-0.11748,-0.116743,-0.113397,-0.113073,-0.114098,-0.11251
-0.117465,-0.117835,-0.117012,-0.116722,-0.113664,-0.113358,-0.114173,-0.113457
-0.118192,-0.118317,-0.118418,-0.117534,-0.114371,-0.114689,-0.114788,-0.115252
-0.117036,-0.116657,-0.116838,-0.116837,-0.114578,-0.113551,-0.114206,-0.114091
-0.117335,-0.118066,-0.116474,-0.116629,-0.113175,-0.113337,-0.113702,-0.113666
-0.116929,-0.117053,-0.117914,-0.117105,-0.114997,-0.114986,-0.114598,-0.115037
-0.116814,-0.116173,-0.117064,-0.116597,-0.113769,-0.113246,-0.114475,-0.112996
-0.117362,-0.116139,-0.116951,-0.116722,-0.112575,-0.113089,-0.113892,-0.115038
-0.11805,-0.117965,-0.117244,-0.117511,-0.11403,-0.114496,-0.114823,-0.11545
-0.11712,-0.117398,-0.117134,-0.117953,-0.114611,-0.114356,-0.113984,-0.11417
-0.1171,-0.116944,-0.116946,-0.116987,-0.114858,-0.114464,-0.113573,-0.113309
-0.118435,-0.11803,-0.118043,-0.117796,-0.11496,-0.11512,-0.115089,-0.115034
-0.117631,-0.116987,-0.11675,-0.117113,-0.113419,-0.11412,-0.114006,-0.113603
-0.116127,-0.117195,-0.116624,-0.117456,-0.114018,-0.1144,-0.113333,-0.113325
-0.117297,-0.116759,-0.117117,-0.116518,-0.113193,-0.112616,-0.114298,-0.114026
-0.11858,-0.118074,-0.116664,-0.116479,-0.11461,-0.114362,-0.114055,-0.113954
-0.118377,-0.117473,-0.116556,-0.117257,-0.114321,-0.114063,-0.113645,-0.114255
-0.117472,-0.116937,-0.118819,-0.117629,-0.114498,-0.114808,-0.115024,-0.114951
-0.116269,-0.115858,-0.11681,-0.116455,-0.113524,-0.113918,-0.114117,-0.113579
-0.117518,-0.116581,-0.117549,-0.116342,-0.114138,-0.114441,-0.113542,-0.1132
-0.117615,-0.11739,-0.118156,-0.117676,-0.114941,-0.115135,-0.114709,-0.114026
-0.116473,-0.117147,-0.116908,-0.117231,-0.114037,-0.113767,-0.113784,-0.114533
-0.117779,-0.117811,-0.117569,-0.117555,-0.114105,-0.115181,-0.113828,-0.111501
-0.117729,-0.117381,-0.118381,-0.117837,-0.115246,-0.115709,-0.114943,-0.11364
-0.116616,-0.115403,-0.116193,-0.116661,-0.112201,-0.111816,-0.113674,-0.115709
-0.117556,-0.117681,-0.116561,-0.117153,-0.113097,-0.112692,-0.113924,-0.12693
-0.119138,-0.118152,-0.118043,-0.117582,-0.114864,-0.113846,-0.114931,-0.110181
-0.116915,-0.11597,-0.117641,-0.116897,-0.113975,-0.114241,-0.113717,-0.111584
-0.116237,-0.117091,-0.116567,-0.117242,-0.113715,-0.112813,-0.113954,-0.123984
-0.118457,-0.118755,-0.118561,-0.117917,-0.114897,-0.114529,-0.114772,-0.117824
-0.117643,-0.117102,-0.117462,-0.117294,-0.114046,-0.114355,-0.114879,-0.096317
-0.115785,-0.116993,-0.11693,-0.117007,-0.113987,-0.11347,-0.114332,-0.09622
-0.117419,-0.117621,-0.117538,-0.117384,-0.115765,-0.116344,-0.114847,-0.13603
-0.118307,-0.117862,-0.116579,-0.117473,-0.114263,-0.113651,-0.114371,-0.124687
-0.117872,-0.117605,-0.116679,-0.11664,-0.113822,-0.113043,-0.113751,-0.107452
-0.118414,-0.117977,-0.117767,-0.118342,-0.114658,-0.114788,-0.115436,-0.114468
-0.117905,-0.117446,-0.116465,-0.116365,-0.114654,-0.11314,-0.113693,-0.114237
-0.117837,-0.116566,-0.11723,-0.116425,-0.114268,-0.113361,-0.113777,-0.113472
-0.117344,-0.117256,-0.117176,-0.117717,-0.114488,-0.115177,-0.114975,-0.115993
-0.117804,-0.11712,-0.117651,-0.117012,-0.114155,-0.114252,-0.114322,-0.11364
-0.116338,-0.116047,-0.116711,-0.116948,-0.113946,-0.114534,-0.114143,-0.115691
-0.11793,-0.118306,-0.118313,-0.117532,-0.114805,-0.115242,-0.114073,-0.114235
-0.116208,-0.116898,-0.117078,-0.117132,-0.11365,-0.114048,-0.114357,-0.114473
-0.116804,-0.11643,-0.116333,-0.116771,-0.113925,-0.113472,-0.114242,-0.113933
-0.118275,-0.118912,-0.118031,-0.118282,-0.114721,-0.1153,-0.115746,-0.119719
-0.11667,-0.117274,-0.116987,-0.116862,-0.114143,-0.114535,-0.113887,-0.111853
-0.117354,-0.116497,-0.116435,-0.116351,-0.114749,-0.114355,-0.114456,-0.097561
-0.118184,-0.117531,-0.117944,-0.118425,-0.115615,-0.115571,-0.114862,-0.09713
-0.11726,-0.116998,-0.116763,-0.117282,-0.114028,-0.114376,-0.114106,-0.156833
-0.118071,-0.116413,-0.117082,-0.116219,-0.11449,-0.114976,-0.114565,-0.102277
-0.116992,-0.116921,-0.117783,-0.117812,-0.114653,-0.114375,-0.114635,-0.113687
-0.116802,-0.116617,-0.117311,-0.116524,-0.113289,-0.112755,-0.11435,-0.113226
-0.11665,-0.116518,-0.117114,-0.116429,-0.114586,-0.11504,-0.113814,-0.113049
-0.117987,-0.117403,-0.118037,-0.117705,-0.114788,-0.114129,-0.11522,-0.115423
-0.117813,-0.117762,-0.116763,-0.116723,-0.1141,-0.113918,-0.113754,-0.113584
-0.117137,-0.117171,-0.117155,-0.117287,-0.114092,-0.11364,-0.113817,-0.112787
-0.118451,-0.117737,-0.117927,-0.117836,-0.115024,-0.115176,-0.114597,-0.111513
-0.117803,-0.11759,-0.116886,-0.116432,-0.114537,-0.113273,-0.113147,-0.105769
-0.119051,-0.117313,-0.117314,-0.117098,-0.114368,-0.113938,-0.113898,-0.117171
-0.117821,-0.11745,-0.117986,-0.117782,-0.114545,-0.115314,-0.115169,-0.113669
-0.117393,-0.116681,-0.116603,-0.117086,-0.113989,-0.113511,-0.113728,-0.127841
-0.116826,-0.116756,-0.116555,-0.116608,-0.114344,-0.113491,-0.113569,-0.112135
-0.119205,-0.117261,-0.118815,-0.118127,-0.114845,-0.115778,-0.115314,-0.114737
-0.1183,-0.116839,-0.117202,-0.117087,-0.113893,-0.11382,-0.113212,-0.126299
-0.115917,-0.116592,-0.117041,-0.117478,-0.11432,-0.114901,-0.113657,-0.111779
-0.117648,-0.117248,-0.117802,-0.117268,-0.11503,-0.115878,-0.114558,-0.121102
-0.116661,-0.115089,-0.116428,-0.116134,-0.113323,-0.113073,-0.113,-0.116459
-0.119025,-0.118397,-0.118962,-0.118599,-0.11533,-0.116413,-0.115561,-0.113994
-0.120284,-0.120087,-0.120663,-0.119172,-0.117375,-0.117735,-0.116962,-0.124347
-0.119321,-0.118785,-0.119435,-0.119232,-0.116169,-0.115722,-0.115986,-0.113685
-0.117521,-0.1196,-0.11804,-0.118604,-0.114769,-0.115745,-0.115941,-0.11949
-0.118927,-0.119859,-0.118974,-0.119142,-0.115747,-0.115288,-0.11601,-0.115011
-0.118928,-0.119028,-0.118746,-0.118605,-0.115202,-0.115828,-0.116315,-0.117305
-0.117049,-0.117385,-0.117418,-0.117542,-0.114716,-0.115457,-0.115182,-0.113514
-0.115978,-0.116415,-0.116637,-0.116069,-0.112458,-0.113741,-0.112963,-0.109766
-0.118288,-0.119003,-0.117758,-0.117991,-0.115371,-0.115294,-0.115102,-0.113855
-0.116268,-0.117094,-0.117338,-0.116587,-0.114421,-0.114171,-0.113981,-0.115485
-0.117561,-0.116796,-0.11681,-0.117045,-0.113851,-0.114221,-0.113572,-0.080352
-0.115968,-0.116396,-0.117135,-0.116658,-0.113024,-0.112317,-0.113637,-0.110436
-0.117123,-0.116351,-0.116552,-0.116313,-0.113889,-0.115222,-0.113775,-0.071234
-0.115993,-0.115415,-0.116584,-0.117166,-0.114787,-0.113801,-0.113608,-0.113178
-0.117406,-0.117062,-0.117768,-0.117919,-0.11401,-0.114726,-0.114484,-0.114628
-0.115677,-0.116283,-0.11709,-0.116048,-0.112635,-0.112003,-0.11333,-0.112286
-0.117021,-0.116786,-0.116311,-0.115837,-0.113531,-0.113387,-0.113718,-0.113726
-0.118317,-0.117833,-0.117628,-0.117854,-0.114668,-0.115607,-0.114527,-0.115116
-0.116911,-0.11691,-0.116769,-0.116911,-0.114137,-0.113873,-0.11371,-0.112548
-0.116876,-0.11789,-0.116947,-0.116618,-0.113763,-0.114069,-0.11364,-0.113507
-0.114748,-0.116176,-0.115078,-0.11464,-0.111234,-0.111671,-0.111899,-0.110297
-0.115921,-0.117955,-0.117268,-0.117396,-0.11416,-0.114188,-0.113841,-0.114511
-0.115915,-0.115789,-0.116997,-0.11685,-0.113583,-0.113952,-0.113493,-0.112978
-0.118977,-0.118146,-0.118324,-0.117766,-0.115411,-0.11626,-0.114997,-0.119133
-0.117491,-0.117102,-0.117724,-0.116939,-0.114257,-0.114537,-0.1136,-0.107583
-0.117245,-0.116748,-0.117202,-0.11669,-0.114581,-0.115524,-0.114358,-0.120604
-0.118018,-0.118367,-0.117934,-0.11758,-0.11557,-0.115063,-0.114768,-0.119048
-0.116819,-0.118342,-0.1177,-0.11699,-0.114659,-0.115417,-0.114451,-0.114471
-0.117247,-0.117335,-0.116954,-0.117219,-0.114479,-0.11431,-0.114292,-0.114695
-0.117645,-0.117876,-0.118587,-0.117811,-0.114594,-0.115692,-0.114603,-0.115458
-0.117168,-0.117046,-0.117145,-0.117312,-0.114933,-0.113853,-0.114872,-0.112628
-0.118357,-0.118147,-0.117743,-0.118357,-0.114317,-0.114664,-0.115067,-0.114864
-0.118231,-0.117789,-0.118305,-0.119169,-0.115145,-0.115831,-0.110681,-0.111866
-0.118181,-0.117422,-0.117342,-0.1177,-0.114413,-0.114044,-0.11706,-0.11461
-0.115545,-0.11671,-0.116764,-0.116902,-0.11364,-0.11305,-0.112426,-0.11249
-0.118539,-0.116102,-0.118324,-0.11715,-0.11505,-0.115213,-0.115367,-0.114922
-0.118273,-0.11764,-0.117831,-0.117084,-0.114717,-0.114383,-0.115266,-0.141391
-0.116952,-0.117537,-0.11812,-0.118101,-0.115359,-0.114424,-0.114182,-0.128481
-0.118888,-0.11925,-0.118481,-0.118854,-0.115448,-0.115761,-0.11511,-0.106502
-0.117022,-0.116112,-0.117719,-0.117186,-0.113663,-0.11417,-0.113062,-0.11803
-0.117874,-0.117973,-0.117879,-0.117788,-0.114108,-0.11404,-0.114678,-0.11526
-0.118135,-0.11699,-0.118296,-0.118304,-0.115413,-0.11539,-0.115793,-0.105844
-0.117207,-0.117787,-0.118171,-0.117624,-0.114761,-0.114469,-0.114774,-0.111192
-0.118064,-0.117336,-0.117795,-0.117901,-0.114404,-0.114795,-0.115192,-0.126108
-0.1177,-0.118587,-0.118393,-0.118191,-0.115321,-0.115871,-0.115764,-0.115499
-0.11714,-0.117444,-0.117588,-0.116738,-0.114313,-0.114222,-0.114799,-0.119718
-0.117137,-0.116799,-0.116806,-0.117206,-0.114291,-0.113902,-0.114884,-0.100776
-0.118916,-0.118474,-0.118731,-0.118752,-0.115862,-0.116349,-0.115726,-0.118742
-0.117435,-0.117399,-0.117725,-0.116993,-0.114164,-0.114641,-0.114184,-0.114748
-0.117719,-0.118293,-0.118194,-0.117968,-0.115013,-0.115333,-0.114246,-0.112784
-0.118658,-0.118756,-0.118343,-0.118197,-0.115249,-0.114973,-0.115423,-0.115981
-0.11758,-0.116621,-0.116885,-0.117027,-0.114032,-0.114886,-0.11447,-0.112729
-0.117202,-0.117297,-0.116909,-0.116956,-0.114337,-0.114576,-0.113926,-0.114145
-0.118166,-0.117847,-0.118023,-0.118943,-0.115746,-0.115709,-0.115095,-0.115972
-0.117085,-0.116944,-0.117033,-0.117055,-0.114229,-0.11386,-0.114509,-0.11114
-0.118067,-0.116441,-0.117205,-0.117182,-0.113809,-0.113984,-0.113824,-0.147146
-0.118648,-0.118329,-0.118793,-0.117478,-0.114889,-0.114417,-0.114973,-0.104989
-0.116194,-0.117328,-0.117051,-0.117007,-0.113654,-0.114367,-0.113461,-0.126739
-0.117526,-0.117044,-0.117072,-0.117404,-0.114467,-0.11423,-0.113973,-0.113317
-0.118508,-0.118355,-0.118252,-0.118354,-0.115327,-0.115748,-0.114023,-0.116682
-0.117603,-0.117019,-0.11754,-0.117026,-0.113898,-0.114713,-0.114343,-0.115997
-0.11677,-0.117677,-0.117071,-0.117228,-0.114759,-0.114515,-0.114141,-0.113854
-0.118215,-0.118097,-0.118227,-0.118154,-0.115635,-0.114192,-0.114092,-0.11396
-0.117529,-0.11757,-0.117619,-0.116162,-0.114334,-0.114294,-0.113482,-0.116421
-0.11615,-0.11652,-0.116418,-0.117261,-0.114065,-0.113427,-0.114506,-0.128785
-0.117708,-0.118323,-0.118315,-0.11832,-0.115024,-0.115123,-0.083769,-0.115246
-0.117284,-0.117997,-0.117842,-0.116749,-0.113986,-0.113784,-0.114929,-0.113231
-0.117525,-0.116912,-0.117121,-0.117502,-0.113532,-0.114171,-0.110194,-0.111822
-0.11863,-0.117348,-0.118092,-0.118042,-0.116032,-0.115054,-0.114799,-0.109291
-0.11716,-0.117557,-0.11703,-0.116766,-0.114543,-0.113704,-0.114216,-0.10938
-0.117851,-0.117475,-0.117597,-0.11702,-0.113787,-0.113957,-0.11442,-0.10996
-0.118005,-0.11877,-0.117692,-0.117652,-0.115996,-0.11511,-0.114516,-0.114749
-0.117342,-0.117796,-0.117986,-0.117987,-0.114899,-0.114751,-0.113465,-0.11559
-0.117287,-0.11637,-0.1169,-0.11689,-0.114196,-0.114286,-0.114122,-0.112691
-0.11726,-0.117884,-0.118098,-0.117353,-0.11519,-0.115284,-0.115376,-0.112234
-0.118501,-0.118169,-0.11737,-0.116817,-0.113921,-0.114014,-0.114,-0.105043
-0.11794,-0.116609,-0.117544,-0.117227,-0.113588,-0.114833,-0.11393,-0.168254
-0.118522,-0.118521,-0.118037,-0.117999,-0.114938,-0.115394,-0.115329,-0.115715
-0.118118,-0.11691,-0.117926,-0.117926,-0.114662,-0.114568,-0.115212,-0.114354
-0.118187,-0.117419,-0.117601,-0.117397,-0.114019,-0.114375,-0.114878,-0.111379
-0.119435,-0.119642,-0.118428,-0.118924,-0.115803,-0.115743,-0.115524,-0.114879
-0.117765,-0.116431,-0.117297,-0.116852,-0.114931,-0.113696,-0.114424,-0.117718
-0.117451,-0.118326,-0.117435,-0.117471,-0.114655,-0.11485,-0.115091,-0.116213
-0.118245,-0.118346,-0.118288,-0.118319,-0.114706,-0.114737,-0.115774,-0.113648
-0.118182,-0.117456,-0.117985,-0.118031,-0.115042,-0.113856,-0.114776,-0.113936
-0.118781,-0.118296,-0.117278,-0.117769,-0.113578,-0.115014,-0.114102,-0.114357
-0.118647,-0.118254,-0.11793,-0.118211,-0.114582,-0.115396,-0.115396,-0.10944
-0.116241,-0.116634,-0.117173,-0.117151,-0.113831,-0.113491,-0.114323,-0.112296
-0.117977,-0.117577,-0.117249,-0.117357,-0.114543,-0.113109,-0.114585,-0.192129
-0.119516,-0.118533,-0.118729,-0.119064,-0.116034,-0.115337,-0.115237,-0.101432
-0.115471,-0.116205,-0.11675,-0.116662,-0.113422,-0.113327,-0.113496,-0.112712
-0.117624,-0.118346,-0.116757,-0.116777,-0.11423,-0.115194,-0.113889,-0.117173
-0.117885,-0.117963,-0.119359,-0.11849,-0.115457,-0.115508,-0.115255,-0.111207
-0.11732,-0.116415,-0.117204,-0.117241,-0.114308,-0.114475,-0.113967,-0.112505
-0.116833,-0.116481,-0.117474,-0.117403,-0.11469,-0.114752,-0.114375,-0.112816
-0.117723,-0.117533,-0.118126,-0.118433,-0.115233,-0.115455,-0.114555,-0.116676
-0.117022,-0.117546,-0.11805,-0.117701,-0.114136,-0.114357,-0.116243,-0.114059
-0.116788,-0.118327,-0.117667,-0.117084,-0.114187,-0.11401,-0.109398,-0.114831
-0.119218,-0.11795,-0.117963,-0.11806,-0.115365,-0.114856,-0.115161,-0.114407
-0.116628,-0.116576,-0.117357,-0.11677,-0.114783,-0.114892,-0.114284,-0.114542
-0.117318,-0.117558,-0.118265,-0.11763,-0.11499,-0.114791,-0.112566,-0.113491
-0.119935,-0.119006,-0.119335,-0.119497,-0.115665,-0.116098,-0.11734,-0.114552
-0.117861,-0.118084,-0.117229,-0.11711,-0.114502,-0.114839,-0.11417,-0.114109
-0.117626,-0.116885,-0.11781,-0.117613,-0.113882,-0.113414,-0.114718,-0.11543
-0.119237,-0.118504,-0.118087,-0.1183,-0.115137,-0.1157,-0.116946,-0.120536
-0.116884,-0.117767,-0.116433,-0.116398,-0.114421,-0.113185,-0.114431,-0.11343
-0.117305,-0.117036,-0.117258,-0.117678,-0.114007,-0.114509,-0.114749,-0.114335
-0.11778,-0.117544,-0.117869,-0.117386,-0.11529,-0.114757,-0.115373,-0.116572
-0.116663,-0.116689,-0.11739,-0.11718,-0.114508,-0.114907,-0.114672,-0.113207
-0.117157,-0.117494,-0.11696,-0.117658,-0.114813,-0.114171,-0.114928,-0.115566
-0.117598,-0.117976,-0.118374,-0.117448,-0.11448,-0.115124,-0.115567,-0.10676
-0.116353,-0.116098,-0.117271,-0.116916,-0.114445,-0.113976,-0.113603,-0.110639
-0.116821,-0.116303,-0.117252,-0.117401,-0.113984,-0.11498,-0.114336,-0.114881
-0.117852,-0.117642,-0.118598,-0.118921,-0.115737,-0.114964,-0.115097,-0.10764
-0.117288,-0.116625,-0.11656,-0.116544,-0.113619,-0.113243,-0.114444,-0.112637
-0.116763,-0.117213,-0.117351,-0.117985,-0.114783,-0.114789,-0.114133,-0.115505
-0.117645,-0.11785,-0.117559,-0.117684,-0.114809,-0.114665,-0.115542,-0.075481
-0.117358,-0.117687,-0.11751,-0.116753,-0.113688,-0.114246,-0.114642,-0.114066
-0.118327,-0.118788,-0.116971,-0.117329,-0.114076,-0.113769,-0.114593,-0.114306
-0.117409,-0.117746,-0.118421,-0.118473,-0.114809,-0.114872,-0.115567,-0.11489
-0.117557,-0.115917,-0.117515,-0.117184,-0.11412,-0.112875,-0.11489,-0.114733
-0.116186,-0.116041,-0.116935,-0.116747,-0.114115,-0.113911,-0.113783,-0.114115
-0.117725,-0.11761,-0.118278,-0.11818,-0.115038,-0.115667,-0.115227,-0.114797
-0.117489,-0.116914,-0.117123,-0.117344,-0.114339,-0.114497,-0.114366,-0.113537
-0.116927,-0.118615,-0.116834,-0.11743,-0.11492,-0.113865,-0.114442,-0.114625
-0.118751,-0.118706,-0.117935,-0.118432,-0.116353,-0.116443,-0.115739,-0.114171
-0.117739,-0.11802,-0.117269,-0.116848,-0.113445,-0.113636,-0.113914,-0.11421
-0.118258,-0.117967,-0.117251,-0.117498,-0.114256,-0.11369,-0.113631,-0.114221
-0.119056,-0.119281,-0.118412,-0.118496,-0.116067,-0.115966,-0.115725,-0.115236
-0.11747,-0.116623,-0.117177,-0.11767,-0.114381,-0.115278,-0.113653,-0.11507
-0.118548,-0.117849,-0.118117,-0.117404,-0.115016,-0.115678,-0.114194,-0.113976
-0.119532,-0.118366,-0.118264,-0.117516,-0.115552,-0.11566,-0.11355,-0.115654
-0.117697,-0.11758,-0.117312,-0.117106,-0.114824,-0.114301,-0.11386,-0.11378
-0.118119,-0.116412,-0.117001,-0.116665,-0.114733,-0.114563,-0.120544,-0.114285
-0.118836,-0.119184,-0.118537,-0.117839,-0.115369,-0.114948,-0.049557,-0.114121
-0.117149,-0.118032,-0.117764,-0.117326,-0.113526,-0.11416,-0.108848,-0.113786
-0.1181,-0.118567,-0.11784,-0.117414,-0.11538,-0.115584,-0.115982,-0.114162
-0.118501,-0.117955,-0.118573,-0.118134,-0.115123,-0.115302,-0.115599,-0.115942
-0.118575,-0.118058,-0.117122,-0.117207,-0.11456,-0.115189,-0.114797,-0.114357
-0.118665,-0.11799,-0.11738,-0.117592,-0.114499,-0.114941,-0.115058,-0.114573
-0.11849,-0.118233,-0.11843,-0.117853,-0.115013,-0.115513,-0.11519,-0.115226
-0.117643,-0.116709,-0.117366,-0.117393,-0.114364,-0.113982,-0.114602,-0.114543
-0.116884,-0.116409,-0.117564,-0.117545,-0.114469,-0.115123,-0.115165,-0.114388
-0.117377,-0.118062,-0.117587,-0.118278,-0.115048,-0.115567,-0.115383,-0.115817
-0.11748,-0.117833,-0.117597,-0.117351,-0.114584,-0.115473,-0.114025,-0.113521
-0.117775,-0.117452,-0.117566,-0.11743,-0.114242,-0.113265,-0.114396,-0.114804
-0.119643,-0.117916,-0.118525,-0.11857,-0.115935,-0.11652,-0.115407,-0.115235
-0.117291,-0.118339,-0.117013,-0.117342,-0.114705,-0.114405,-0.114435,-0.113215
-0.118444,-0.117655,-0.117132,-0.116549,-0.114408,-0.114269,-0.114448,-0.113615
-0.118822,-0.1193,-0.119072,-0.118868,-0.115468,-0.115131,-0.115763,-0.116031
-0.118323,-0.117654,-0.117351,-0.116976,-0.114402,-0.1149,-0.115256,-0.114831
-0.118475,-0.119094,-0.117172,-0.117076,-0.11422,-0.114751,-0.113925,-0.114574
-0.117229,-0.117282,-0.117991,-0.118529,-0.114421,-0.114766,-0.115624,-0.115357
-0.118937,-0.117413,-0.11752,-0.117528,-0.113719,-0.113542,-0.114139,-0.11471
-0.117463,-0.118178,-0.116838,-0.117008,-0.114806,-0.114406,-0.113469,-0.113222
-0.118772,-0.119376,-0.118527,-0.118126,-0.114962,-0.11437,-0.115373,-0.115241
-0.117173,-0.116731,-0.117179,-0.116861,-0.114158,-0.114907,-0.113987,-0.113823
-0.118489,-0.118878,-0.117069,-0.117268,-0.115037,-0.114603,-0.114932,-0.114506
-0.119662,-0.118946,-0.119131,-0.118701,-0.116297,-0.116033,-0.11501,-0.114876
-0.118368,-0.117907,-0.117329,-0.117777,-0.114316,-0.114921,-0.114731,-0.114511
-0.117187,-0.117436,-0.117203,-0.117167,-0.11476,-0.114627,-0.115094,-0.114208
-0.118727,-0.118463,-0.118485,-0.118811,-0.11609,-0.116273,-0.112864,-0.114928
-0.118843,-0.118486,-0.117581,-0.117687,-0.114957,-0.115633,-0.112608,-0.114325
-0.117438,-0.118126,-0.11725,-0.117605,-0.114291,-0.113663,-0.114116,-0.113611
-0.117813,-0.117965,-0.119183,-0.118602,-0.116169,-0.11546,-0.113802,-0.115742
-0.11944,-0.118365,-0.117252,-0.117389,-0.115294,-0.114932,-0.114631,-0.114275
-0.117469,-0.115806,-0.117174,-0.117134,-0.114308,-0.114125,-0.114514,-0.114122
-0.119356,-0.117361,-0.118673,-0.117579,-0.114868,-0.114265,-0.115005,-0.11526
-0.117596,-0.117325,-0.117554,-0.117302,-0.114204,-0.11502,-0.114383,-0.114625
-0.117765,-0.116941,-0.118335,-0.117516,-0.115106,-0.114064,-0.1138,-0.11392
-0.118016,-0.118422,-0.118092,-0.118135,-0.116334,-0.11682,-0.115801,-0.116369
-0.11787,-0.1175,-0.117544,-0.11781,-0.114846,-0.115429,-0.114237,-0.114402
-0.117218,-0.11621,-0.116899,-0.117633,-0.114169,-0.114134,-0.114087,-0.113877
-0.117812,-0.117622,-0.118675,-0.119021,-0.116204,-0.115367,-0.115254,-0.115954
-0.118642,-0.11718,-0.117065,-0.117427,-0.113995,-0.113894,-0.114344,-0.114218
-0.116586,-0.1169,-0.117488,-0.117469,-0.11459,-0.112726,-0.1147,-0.115192
-0.119144,-0.117353,-0.118525,-0.118545,-0.115901,-0.114799,-0.115713,-0.11614
-0.117053,-0.118216,-0.116792,-0.117102,-0.114376,-0.114626,-0.114364,-0.114519
-0.118896,-0.117956,-0.117556,-0.118275,-0.114837,-0.116144,-0.116645,-0.114848
-0.118716,-0.118522,-0.117943,-0.118054,-0.115295,-0.115047,-0.11549,-0.114834
-0.11956,-0.117746,-0.116786,-0.117577,-0.113939,-0.114444,-0.114848,-0.114208
-0.116929,-0.117248,-0.117277,-0.117311,-0.113795,-0.115181,-0.114038,-0.113974
-0.11944,-0.11771,-0.118629,-0.119346,-0.115417,-0.115986,-0.115638,-0.114838
-0.11802,-0.117778,-0.117061,-0.117277,-0.113773,-0.114179,-0.114695,-0.114349
-0.117009,-0.115461,-0.116404,-0.117173,-0.114847,-0.11466,-0.113706,-0.113614
-0.119382,-0.118681,-0.118845,-0.117788,-0.116009,-0.115873,-0.114731,-0.114902
-0.117851,-0.118005,-0.117149,-0.117194,-0.113936,-0.113396,-0.130488,-0.114702
-0.118842,-0.118136,-0.116996,-0.116797,-0.11471,-0.114528,-0.114549,-0.113953
-0.118996,-0.117153,-0.118324,-0.118441,-0.114492,-0.114894,-0.114878,-0.112345
-0.117927,-0.117786,-0.117149,-0.117244,-0.114504,-0.114832,-0.11448,-0.115137
-0.117691,-0.118426,-0.118053,-0.117668,-0.114188,-0.114565,-0.114109,-0.11435
-0.119033,-0.118214,-0.117887,-0.118358,-0.114997,-0.114958,-0.115212,-0.11479
-0.117317,-0.115792,-0.116306,-0.116077,-0.11272,-0.112936,-0.113522,-0.112356
-0.117572,-0.116857,-0.117219,-0.116691,-0.113623,-0.113155,-0.114647,-0.114751
-0.119531,-0.117996,-0.118219,-0.118319,-0.114593,-0.114802,-0.111727,-0.115636
-0.118178,-0.117647,-0.117665,-0.1171,-0.115402,-0.115359,-0.114737,-0.114477
-0.116298,-0.115664,-0.117051,-0.116743,-0.112992,-0.114012,-0.120866,-0.112608
-0.117899,-0.117591,-0.118062,-0.117334,-0.114685,-0.11447,-0.114575,-0.11456
-0.116189,-0.115134,-0.116549,-0.116582,-0.112988,-0.112413,-0.109847,-0.112749
-0.117914,-0.116824,-0.118088,-0.118252,-0.11491,-0.11483,-0.115239,-0.114786
-0.117829,-0.117176,-0.118087,-0.117393,-0.114962,-0.11565,-0.115425,-0.114329
-0.1179,-0.118121,-0.117036,-0.116903,-0.11351,-0.113826,-0.112823,-0.113675
-0.117194,-0.117456,-0.117737,-0.117827,-0.114738,-0.114674,-0.11448,-0.113586
-0.118675,-0.117601,-0.117754,-0.117153,-0.114527,-0.114688,-0.1148,-0.114375
-0.117259,-0.116102,-0.117683,-0.117583,-0.114032,-0.114096,-0.114317,-0.114119
